epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,268.029,1.44458,2.0651,1.54552,0.57689,0.55725,0.58265,0.37643,1.34335,1.31722,1.45115,0.00332026,0.00332026,0.00332026
2,489.961,1.3122,1.25409,1.41946,0.5448,0.50797,0.52819,0.32025,1.41038,1.51739,1.53829,0.00658772,0.00658772,0.00658772
3,711.467,1.41751,1.41269,1.50217,0.21542,0.14579,0.10473,0.04397,2.10017,4.46671,2.15573,0.00978919,0.00978919,0.00978919
4,932.419,1.50692,1.56717,1.5781,0.50907,0.43704,0.44854,0.24256,1.66685,2.19828,1.82705,0.009703,0.009703,0.009703
5,1152.63,1.44438,1.41248,1.53307,0.55067,0.50576,0.53933,0.31863,1.51906,1.51937,1.65377,0.009604,0.009604,0.009604
6,1373.04,1.37552,1.30532,1.49983,0.72811,0.54451,0.61661,0.37562,1.4229,1.4314,1.59279,0.009505,0.009505,0.009505
7,1593.14,1.3244,1.20699,1.46273,0.62321,0.58799,0.62057,0.39082,1.35677,1.25592,1.4952,0.009406,0.009406,0.009406
8,1813.22,1.30391,1.15183,1.45101,0.66193,0.57666,0.62622,0.39824,1.34248,1.29694,1.49582,0.009307,0.009307,0.009307
9,2033.58,1.28053,1.09442,1.43298,0.6654,0.62469,0.67586,0.43509,1.25296,1.12707,1.43493,0.009208,0.009208,0.009208
10,2254.11,1.24512,1.05048,1.40478,0.72345,0.64667,0.69234,0.44178,1.30645,1.02725,1.46594,0.009109,0.009109,0.009109
11,2474.62,1.23296,1.01246,1.39899,0.72238,0.63258,0.70675,0.46843,1.21842,0.97133,1.41218,0.00901,0.00901,0.00901
12,2695.06,1.20324,0.97889,1.37768,0.74164,0.63468,0.69035,0.46915,1.21692,1.06965,1.39799,0.008911,0.008911,0.008911
13,2915.24,1.20041,0.9441,1.36639,0.71384,0.66116,0.69263,0.46505,1.2176,1.02859,1.39547,0.008812,0.008812,0.008812
14,3135.37,1.17579,0.91842,1.34838,0.76429,0.67216,0.71962,0.4932,1.16752,0.9559,1.36405,0.008713,0.008713,0.008713
15,3355.67,1.1595,0.87476,1.33703,0.76552,0.68022,0.71139,0.49477,1.15036,0.96268,1.35113,0.008614,0.008614,0.008614
16,3576.04,1.13231,0.86183,1.32283,0.73905,0.66101,0.708,0.48216,1.13515,0.93084,1.32392,0.008515,0.008515,0.008515
17,3795.98,1.12656,0.84259,1.3266,0.66465,0.63759,0.66811,0.44342,1.16845,1.06849,1.36394,0.008416,0.008416,0.008416
18,4016,1.11479,0.83235,1.30944,0.76139,0.65356,0.70883,0.4918,1.15183,0.9942,1.33302,0.008317,0.008317,0.008317
19,4236.17,1.09078,0.79869,1.28817,0.75169,0.65454,0.70968,0.49627,1.15421,0.9672,1.35366,0.008218,0.008218,0.008218
20,4456.38,1.08679,0.79442,1.29249,0.69656,0.70625,0.70344,0.49187,1.10689,0.95521,1.3139,0.008119,0.008119,0.008119
21,4676.4,1.09703,0.77758,1.28826,0.7372,0.68773,0.69983,0.48625,1.09214,0.88082,1.30032,0.00802,0.00802,0.00802
22,4896.52,1.06763,0.76295,1.27296,0.69507,0.67381,0.72189,0.49395,1.1166,0.9013,1.32412,0.007921,0.007921,0.007921
23,5116.62,1.06271,0.74701,1.26574,0.72084,0.67128,0.71411,0.50761,1.09067,0.90753,1.30307,0.007822,0.007822,0.007822
24,5336.84,1.05527,0.73624,1.26256,0.74336,0.67471,0.71512,0.51285,1.08244,0.90512,1.28797,0.007723,0.007723,0.007723
25,5557.22,1.04318,0.71663,1.2558,0.78839,0.65063,0.71735,0.50729,1.08848,0.87009,1.29586,0.007624,0.007624,0.007624
26,5777.33,1.02879,0.7088,1.25102,0.77708,0.6946,0.73258,0.52164,1.07808,0.90728,1.28353,0.007525,0.007525,0.007525
27,5997.68,1.01853,0.70119,1.24192,0.79557,0.68871,0.73841,0.51861,1.09982,0.83442,1.31465,0.007426,0.007426,0.007426
28,6217.8,1.01268,0.69031,1.23635,0.72219,0.72626,0.73359,0.52854,1.07065,0.81285,1.28529,0.007327,0.007327,0.007327
29,6437.81,1.00738,0.67437,1.23308,0.77114,0.69777,0.74158,0.52629,1.06347,0.82844,1.29375,0.007228,0.007228,0.007228
30,6657.75,0.97994,0.66259,1.22363,0.75897,0.69504,0.72102,0.52077,1.0553,0.85387,1.28622,0.007129,0.007129,0.007129
31,6877.89,0.97543,0.65603,1.22121,0.77827,0.69118,0.72457,0.52641,1.05457,0.89781,1.28769,0.00703,0.00703,0.00703
32,7098.41,0.97083,0.65488,1.21568,0.78337,0.67469,0.73917,0.53066,1.04565,0.88723,1.28641,0.006931,0.006931,0.006931
33,7318.47,0.95534,0.63227,1.19939,0.78619,0.68212,0.73684,0.53585,1.05087,0.85167,1.27252,0.006832,0.006832,0.006832
34,7538.63,0.95663,0.63628,1.20072,0.76389,0.68829,0.71449,0.5203,1.04487,0.85953,1.27154,0.006733,0.006733,0.006733
35,7758.85,0.93465,0.61045,1.18639,0.77899,0.68785,0.73207,0.53661,1.03416,0.8314,1.26395,0.006634,0.006634,0.006634
36,7978.94,0.94122,0.60705,1.18781,0.82799,0.704,0.75454,0.55377,1.03914,0.79806,1.27753,0.006535,0.006535,0.006535
37,8199.04,0.92289,0.59684,1.17977,0.7951,0.69966,0.73868,0.54427,1.03546,0.81941,1.27318,0.006436,0.006436,0.006436
38,8418.61,0.92708,0.59222,1.18236,0.79087,0.70733,0.74454,0.54934,1.03255,0.83571,1.27382,0.006337,0.006337,0.006337
39,8637.99,0.91667,0.58945,1.18215,0.81543,0.68611,0.73731,0.53978,1.02331,0.84292,1.26228,0.006238,0.006238,0.006238
40,8857.35,0.91916,0.58355,1.1703,0.80623,0.70419,0.74368,0.54465,1.03145,0.82123,1.27608,0.006139,0.006139,0.006139
41,9076.68,0.89424,0.56965,1.1621,0.79424,0.71384,0.73999,0.53881,1.03075,0.82711,1.27943,0.00604,0.00604,0.00604
42,9296.01,0.9046,0.57275,1.16463,0.77491,0.69854,0.72902,0.53295,1.0227,0.82196,1.27768,0.005941,0.005941,0.005941
43,9515.28,0.8873,0.56631,1.15561,0.77935,0.69997,0.73854,0.53725,1.01906,0.82941,1.27535,0.005842,0.005842,0.005842
44,9734.94,0.88613,0.56634,1.15585,0.81319,0.68484,0.74273,0.54289,1.01073,0.81139,1.26683,0.005743,0.005743,0.005743
45,9955.05,0.87098,0.54742,1.14856,0.79612,0.6976,0.74121,0.54068,1.01291,0.80859,1.26778,0.005644,0.005644,0.005644
46,10174.4,0.8742,0.55087,1.15418,0.80127,0.70283,0.74047,0.54448,1.00314,0.80082,1.26268,0.005545,0.005545,0.005545
47,10393.7,0.87027,0.53778,1.14478,0.79548,0.70519,0.73424,0.54313,1.00307,0.80864,1.26525,0.005446,0.005446,0.005446
48,10613,0.86869,0.54038,1.14516,0.81464,0.69323,0.73326,0.54387,0.99904,0.81533,1.26526,0.005347,0.005347,0.005347
49,10832.4,0.86329,0.53135,1.14015,0.79088,0.70566,0.74072,0.54981,0.99956,0.81201,1.26363,0.005248,0.005248,0.005248
50,11051.5,0.84848,0.52466,1.12686,0.81038,0.69611,0.7441,0.55003,1.00237,0.81311,1.27092,0.005149,0.005149,0.005149
51,11270.9,0.83927,0.52757,1.12696,0.79649,0.71349,0.74545,0.55343,1.00538,0.80521,1.27638,0.00505,0.00505,0.00505
52,11490.8,0.83708,0.51735,1.12762,0.81061,0.70297,0.75004,0.55785,1.00561,0.80784,1.27447,0.004951,0.004951,0.004951
53,11711.7,0.81854,0.50292,1.11409,0.8101,0.69764,0.75145,0.56266,0.99866,0.7985,1.26712,0.004852,0.004852,0.004852
54,11931.9,0.83177,0.50715,1.11672,0.80449,0.70093,0.75532,0.56511,0.9973,0.79684,1.26461,0.004753,0.004753,0.004753
