epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11729.4,0.93825,0.63515,1.17722,0.78392,0.69923,0.74763,0.54987,1.00603,0.79213,1.24058,0.005842,0.005842,0.005842
44,12002.5,0.9354,0.63006,1.17901,0.8045,0.69653,0.74607,0.54579,1.00589,0.78834,1.23962,0.005743,0.005743,0.005743
45,12275.5,0.92117,0.61294,1.16886,0.79008,0.72011,0.74716,0.54154,1.00905,0.78787,1.23954,0.005644,0.005644,0.005644
46,12548.5,0.92265,0.60985,1.1745,0.7865,0.71784,0.7536,0.54878,1.00769,0.79237,1.23678,0.005545,0.005545,0.005545
47,12822.5,0.91601,0.60065,1.16274,0.78798,0.70599,0.7475,0.54557,0.99436,0.80012,1.22641,0.005446,0.005446,0.005446
48,13096.1,0.90628,0.59337,1.15746,0.79785,0.69436,0.74403,0.54274,0.99052,0.80109,1.22166,0.005347,0.005347,0.005347
49,13369.4,0.90355,0.58546,1.15419,0.78457,0.70914,0.74936,0.54995,0.99453,0.79539,1.22643,0.005248,0.005248,0.005248
50,13642.4,0.89426,0.58074,1.1425,0.77208,0.7219,0.75417,0.55548,0.9892,0.78511,1.22431,0.005149,0.005149,0.005149
51,13916.1,0.8765,0.58191,1.13883,0.80221,0.69644,0.75319,0.55476,0.98576,0.78887,1.22158,0.00505,0.00505,0.00505
52,14188.9,0.8733,0.56658,1.14136,0.81242,0.69754,0.75626,0.55547,0.98449,0.78778,1.22405,0.004951,0.004951,0.004951
53,14462.5,0.86232,0.55635,1.13421,0.81279,0.69899,0.75778,0.55628,0.98418,0.78935,1.22552,0.004852,0.004852,0.004852
54,14735.8,0.86799,0.5548,1.13467,0.80522,0.71337,0.75715,0.55649,0.98828,0.79198,1.22994,0.004753,0.004753,0.004753
55,15008.8,0.83762,0.54262,1.12247,0.79859,0.71431,0.75323,0.55529,0.98924,0.80355,1.23093,0.004654,0.004654,0.004654
56,15282.2,0.84909,0.54169,1.12199,0.83481,0.68845,0.75447,0.55677,0.98642,0.80372,1.22807,0.004555,0.004555,0.004555
57,15554.8,0.8455,0.53873,1.1138,0.78784,0.71628,0.75373,0.55553,0.98494,0.79888,1.22488,0.004456,0.004456,0.004456
58,15827.9,0.83322,0.5342,1.1178,0.79357,0.71586,0.75649,0.55954,0.98369,0.79654,1.22381,0.004357,0.004357,0.004357
59,16100.9,0.83899,0.5377,1.11841,0.7678,0.72182,0.75566,0.5588,0.98457,0.80018,1.2257,0.004258,0.004258,0.004258
60,16373.7,0.82099,0.52311,1.10812,0.77517,0.72003,0.75595,0.55688,0.9814,0.80032,1.22358,0.004159,0.004159,0.004159
61,16647,0.81679,0.5139,1.09863,0.78032,0.71067,0.7554,0.55805,0.9808,0.80346,1.22457,0.00406,0.00406,0.00406
62,16919.7,0.80297,0.51195,1.09816,0.78432,0.7157,0.75681,0.56147,0.98176,0.80551,1.22571,0.003961,0.003961,0.003961
63,17193.1,0.80851,0.50259,1.09159,0.76458,0.71315,0.75581,0.56213,0.97948,0.80626,1.22443,0.003862,0.003862,0.003862
64,17466.6,0.79915,0.50008,1.08978,0.76477,0.7281,0.75846,0.56443,0.97877,0.80434,1.22409,0.003763,0.003763,0.003763
