epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,5497.06,1.2071,0.97813,1.47467,0.67,0.66237,0.67748,0.44282,1.31715,1.03669,1.56435,0.008317,0.008317,0.008317
19,5803.07,1.20683,0.95905,1.45703,0.76541,0.65235,0.72051,0.46962,1.30207,0.98159,1.5202,0.008218,0.008218,0.008218
20,6108.43,1.18679,0.9293,1.44763,0.71854,0.65711,0.69714,0.46025,1.28662,1.05027,1.54021,0.008119,0.008119,0.008119
21,6414.29,1.19977,0.92531,1.44686,0.70201,0.61592,0.66256,0.43562,1.26145,1.03363,1.5035,0.00802,0.00802,0.00802
22,6719.09,1.15645,0.8844,1.41829,0.74376,0.63596,0.70212,0.46729,1.26935,1.0014,1.48812,0.007921,0.007921,0.007921
23,7024.32,1.16113,0.8711,1.42045,0.71949,0.66138,0.71145,0.47363,1.23157,0.98082,1.46992,0.007822,0.007822,0.007822
24,7329.22,1.16342,0.87775,1.41455,0.73625,0.66827,0.71328,0.47794,1.23003,0.96834,1.46731,0.007723,0.007723,0.007723
25,7635.41,1.12913,0.84416,1.39107,0.70658,0.68274,0.70397,0.47054,1.21183,0.96535,1.4413,0.007624,0.007624,0.007624
26,7941.1,1.12594,0.8356,1.39099,0.75499,0.64414,0.72639,0.48311,1.21946,0.95017,1.44788,0.007525,0.007525,0.007525
27,8248.03,1.12166,0.83202,1.39341,0.78673,0.67908,0.73522,0.4977,1.18937,0.91047,1.43088,0.007426,0.007426,0.007426
28,8553.55,1.10876,0.81737,1.38063,0.73458,0.70268,0.70831,0.47682,1.1943,0.93416,1.42073,0.007327,0.007327,0.007327
29,8859.86,1.11019,0.80093,1.37961,0.72324,0.70258,0.72185,0.49997,1.18078,0.92673,1.42731,0.007228,0.007228,0.007228
30,9165.71,1.08215,0.79654,1.35984,0.74526,0.70004,0.72305,0.49344,1.18285,0.94813,1.43191,0.007129,0.007129,0.007129
31,9472.38,1.07522,0.77921,1.35613,0.73411,0.71122,0.73342,0.50553,1.19866,0.93948,1.4343,0.00703,0.00703,0.00703
32,9778.59,1.08001,0.77703,1.35485,0.76487,0.68547,0.73457,0.51142,1.18756,0.92276,1.42927,0.006931,0.006931,0.006931
33,10085.6,1.06832,0.7628,1.34943,0.73553,0.70289,0.71996,0.49576,1.18499,0.93234,1.42255,0.006832,0.006832,0.006832
34,10391.9,1.06599,0.75473,1.35494,0.74099,0.70783,0.73889,0.51488,1.15737,0.90927,1.4027,0.006733,0.006733,0.006733
35,10699,1.05063,0.73102,1.32814,0.76297,0.70442,0.74318,0.51555,1.16597,0.90961,1.41218,0.006634,0.006634,0.006634
36,11005.3,1.05362,0.73808,1.32469,0.71722,0.71413,0.73297,0.50681,1.15879,0.90132,1.40724,0.006535,0.006535,0.006535
37,11312.4,1.03727,0.72569,1.32719,0.76111,0.71774,0.73264,0.51317,1.15421,0.91387,1.40788,0.006436,0.006436,0.006436
38,11618.9,1.0291,0.71516,1.31001,0.76124,0.708,0.72371,0.50576,1.14433,0.91137,1.39721,0.006337,0.006337,0.006337
39,11925.9,1.03862,0.7139,1.32155,0.80499,0.6824,0.74683,0.52126,1.153,0.88894,1.40171,0.006238,0.006238,0.006238
40,12233.3,1.02354,0.70888,1.31049,0.76852,0.70196,0.73805,0.51827,1.14215,0.8672,1.38719,0.006139,0.006139,0.006139
41,12541.1,1.01247,0.69948,1.30595,0.77933,0.69905,0.73841,0.52155,1.14246,0.87012,1.38212,0.00604,0.00604,0.00604
42,12847.9,1.01484,0.69647,1.29945,0.75548,0.70959,0.73743,0.51574,1.15119,0.8707,1.39289,0.005941,0.005941,0.005941
43,13156,1.00891,0.68328,1.29904,0.74763,0.70235,0.73753,0.51715,1.14223,0.88589,1.38895,0.005842,0.005842,0.005842
44,13462.7,0.99876,0.67358,1.28357,0.7396,0.72811,0.73878,0.51327,1.1432,0.86948,1.39135,0.005743,0.005743,0.005743
45,13771,0.99916,0.6747,1.29194,0.74615,0.7272,0.74215,0.51848,1.12964,0.8833,1.38575,0.005644,0.005644,0.005644
46,14078.4,0.9926,0.66584,1.28105,0.76808,0.71041,0.73794,0.51937,1.11994,0.88269,1.38439,0.005545,0.005545,0.005545
47,14386.2,0.97943,0.65745,1.2712,0.77672,0.70007,0.73474,0.51902,1.11535,0.87479,1.3801,0.005446,0.005446,0.005446
48,14693.4,0.96938,0.65439,1.26989,0.75619,0.71227,0.74159,0.52752,1.11837,0.86506,1.38583,0.005347,0.005347,0.005347
49,15000.6,0.97082,0.6491,1.26146,0.75425,0.71368,0.74083,0.52822,1.11867,0.86988,1.38251,0.005248,0.005248,0.005248
50,15308.5,0.96647,0.65487,1.26851,0.76267,0.71614,0.73677,0.5264,1.11593,0.86546,1.37995,0.005149,0.005149,0.005149
51,15616.4,0.94932,0.64318,1.26065,0.75852,0.71044,0.7377,0.52686,1.11496,0.86506,1.37646,0.00505,0.00505,0.00505
52,15923.4,0.95197,0.62943,1.25161,0.74858,0.72046,0.74033,0.52959,1.1122,0.86496,1.37413,0.004951,0.004951,0.004951
53,16231.6,0.94534,0.62666,1.2551,0.75962,0.72248,0.74206,0.53155,1.10984,0.86357,1.3736,0.004852,0.004852,0.004852
54,16538.5,0.9326,0.62561,1.23978,0.77088,0.71465,0.74501,0.53595,1.10927,0.86457,1.37773,0.004753,0.004753,0.004753
55,16846.8,0.92333,0.61372,1.23561,0.77249,0.70754,0.7437,0.53452,1.10723,0.85973,1.37848,0.004654,0.004654,0.004654
56,17154.5,0.93705,0.61399,1.24347,0.75373,0.73584,0.74171,0.53286,1.105,0.85855,1.37831,0.004555,0.004555,0.004555
57,17462.6,0.94025,0.61459,1.23525,0.74993,0.73641,0.74078,0.53187,1.10563,0.85795,1.3769,0.004456,0.004456,0.004456
58,17770.4,0.9086,0.60651,1.23148,0.77506,0.71465,0.74196,0.53201,1.10347,0.85615,1.37544,0.004357,0.004357,0.004357
59,18078.6,0.90867,0.59189,1.22099,0.76645,0.72971,0.74117,0.53106,1.10148,0.85451,1.37373,0.004258,0.004258,0.004258
60,18386.1,0.90866,0.59446,1.22759,0.76411,0.72977,0.74121,0.5327,1.10055,0.85531,1.37368,0.004159,0.004159,0.004159
61,18694.5,0.89963,0.58142,1.21933,0.75455,0.73329,0.74181,0.53517,1.09878,0.85366,1.37329,0.00406,0.00406,0.00406
62,19002.3,0.8997,0.58935,1.21542,0.75027,0.74065,0.74253,0.53632,1.09738,0.8568,1.37394,0.003961,0.003961,0.003961
63,19311,0.88442,0.56923,1.2084,0.75095,0.73312,0.74295,0.53689,1.09601,0.85622,1.37347,0.003862,0.003862,0.003862
64,19618.1,0.87348,0.56398,1.20675,0.76347,0.73095,0.74227,0.53691,1.09479,0.85605,1.37207,0.003763,0.003763,0.003763
65,19926.2,0.87845,0.56885,1.2022,0.75937,0.72886,0.74304,0.53608,1.09429,0.8553,1.37391,0.003664,0.003664,0.003664
66,20233.6,0.87566,0.55926,1.2032,0.74864,0.74643,0.74337,0.53612,1.09377,0.85517,1.37417,0.003565,0.003565,0.003565
67,20542.1,0.8743,0.55966,1.19698,0.74801,0.74093,0.7441,0.53737,1.09522,0.85693,1.37749,0.003466,0.003466,0.003466
68,20849.2,0.85831,0.55128,1.18714,0.7492,0.73842,0.74501,0.53848,1.09686,0.85868,1.37896,0.003367,0.003367,0.003367
69,21156.8,0.86219,0.54736,1.18434,0.77456,0.71891,0.74444,0.53774,1.09659,0.85761,1.37811,0.003268,0.003268,0.003268
70,21464.1,0.84658,0.53532,1.18051,0.75787,0.73123,0.74596,0.53915,1.09625,0.85422,1.37735,0.003169,0.003169,0.003169
71,21771.8,0.84819,0.53664,1.18883,0.76943,0.72081,0.74606,0.53996,1.09603,0.8544,1.37724,0.00307,0.00307,0.00307
72,22079,0.84732,0.53289,1.17525,0.77052,0.72215,0.74546,0.53937,1.09648,0.85476,1.37863,0.002971,0.002971,0.002971
73,22387.4,0.83342,0.52437,1.17018,0.77765,0.71067,0.74558,0.54026,1.09506,0.85803,1.37818,0.002872,0.002872,0.002872
74,22694.9,0.83834,0.53067,1.17264,0.78576,0.71153,0.74614,0.54108,1.09591,0.85885,1.37974,0.002773,0.002773,0.002773
75,23002.2,0.82931,0.52067,1.16353,0.78087,0.71575,0.7468,0.54069,1.09567,0.8605,1.38002,0.002674,0.002674,0.002674
76,23309.8,0.82575,0.51646,1.16068,0.78082,0.71533,0.74664,0.53954,1.09616,0.85996,1.38141,0.002575,0.002575,0.002575
77,23618.1,0.81819,0.51119,1.15744,0.78082,0.71584,0.74655,0.53966,1.09565,0.85938,1.38155,0.002476,0.002476,0.002476
78,23925.2,0.80645,0.50583,1.16095,0.78146,0.71572,0.74607,0.53974,1.0951,0.8598,1.38117,0.002377,0.002377,0.002377
79,24233.5,0.7982,0.50188,1.15527,0.78502,0.71564,0.74733,0.54039,1.09525,0.86048,1.38144,0.002278,0.002278,0.002278
80,24541.2,0.79809,0.49806,1.14018,0.7854,0.71571,0.74672,0.54036,1.09537,0.86103,1.38171,0.002179,0.002179,0.002179
81,24850.3,0.79024,0.49147,1.1434,0.78011,0.72051,0.74625,0.5396,1.09511,0.8601,1.38252,0.00208,0.00208,0.00208
82,25158,0.78508,0.49389,1.13085,0.76538,0.73132,0.74668,0.54025,1.09476,0.85914,1.38225,0.001981,0.001981,0.001981
83,25466.6,0.78387,0.48641,1.13534,0.76969,0.72879,0.7467,0.54012,1.09438,0.86062,1.38279,0.001882,0.001882,0.001882
84,25774.4,0.78177,0.48219,1.13692,0.79167,0.71371,0.74609,0.5404,1.09477,0.85957,1.38308,0.001783,0.001783,0.001783
85,26082.9,0.7731,0.48153,1.1334,0.76676,0.73247,0.74608,0.54003,1.0938,0.8595,1.38261,0.001684,0.001684,0.001684
86,26390.9,0.77377,0.4809,1.13135,0.76588,0.73277,0.74599,0.54012,1.09378,0.85959,1.383,0.001585,0.001585,0.001585
87,26698.7,0.76123,0.47041,1.12563,0.76458,0.73271,0.74519,0.53994,1.09319,0.8603,1.38337,0.001486,0.001486,0.001486
88,27005.6,0.75028,0.4701,1.12326,0.76511,0.7325,0.74541,0.53955,1.09358,0.86002,1.38425,0.001387,0.001387,0.001387
89,27313.3,0.74885,0.464,1.11449,0.76463,0.73504,0.74603,0.54023,1.09354,0.86037,1.38433,0.001288,0.001288,0.001288
90,27620.7,0.75166,0.46163,1.11539,0.77715,0.72404,0.74585,0.54035,1.09333,0.85971,1.38422,0.001189,0.001189,0.001189
91,27928.3,0.80682,0.39703,1.05549,0.77665,0.72419,0.74617,0.54133,1.09304,0.85955,1.38453,0.00109,0.00109,0.00109
92,28232.3,0.78928,0.38502,1.03741,0.77939,0.72578,0.74549,0.54064,1.09262,0.8595,1.38495,0.000991,0.000991,0.000991
93,28537,0.78124,0.3755,1.03326,0.77844,0.72624,0.74513,0.54104,1.0921,0.85944,1.38493,0.000892,0.000892,0.000892
94,28840.7,0.77257,0.37511,1.02353,0.77814,0.72654,0.74518,0.54115,1.09145,0.86065,1.38512,0.000793,0.000793,0.000793
95,29145.5,0.74678,0.36431,1.01091,0.77833,0.72599,0.7452,0.54117,1.09072,0.85904,1.38513,0.000694,0.000694,0.000694
96,29449.6,0.75088,0.36645,1.00936,0.77742,0.72635,0.74491,0.54186,1.08959,0.85967,1.38478,0.000595,0.000595,0.000595
97,29753.5,0.76109,0.36788,1.01511,0.77716,0.7251,0.7446,0.5416,1.08926,0.85975,1.3855,0.000496,0.000496,0.000496
98,30057.3,0.74774,0.36266,1.00674,0.77776,0.72511,0.74494,0.54278,1.08874,0.85955,1.38579,0.000397,0.000397,0.000397
99,30361.1,0.74029,0.3584,1.00363,0.77798,0.72546,0.74498,0.54333,1.08851,0.85985,1.38675,0.000298,0.000298,0.000298
100,30664.9,0.72937,0.35365,0.99889,0.77777,0.72583,0.74524,0.54473,1.08837,0.85971,1.38748,0.000199,0.000199,0.000199
